,date,id_cliente,tipo,price
25658,2025-02-03,451,Inglês,100
25659,2025-02-03,774,Mandarim,100
25660,2025-02-03,519,Mandarim,100
25661,2025-02-03,2015,Espanhol,100
25662,2025-02-03,2085,Inglês,100
25663,2025-02-03,302,Inglês,82
25664,2025-02-03,401,Inglês,98
25665,2025-02-03,1850,Inglês,100
25666,2025-02-03,1805,Inglês,100
25667,2025-02-03,1763,Inglês,100
25668,2025-02-03,70,Mandarim,100
25669,2025-02-03,186,Inglês,100
25670,2025-02-03,352,Inglês,100
25671,2025-02-03,533,Inglês,86
25672,2025-02-03,1212,Inglês,100
25673,2025-02-03,496,Inglês,100
25674,2025-02-03,1318,Espanhol,100
25675,2025-02-03,900,Inglês,100
25676,2025-02-03,878,Inglês,80
25677,2025-02-03,10,Inglês,100
25678,2025-02-03,790,Mandarim,86
25679,2025-02-03,1158,Inglês,100
25680,2025-02-03,1173,Mandarim,100
25681,2025-02-03,1223,Espanhol,100
25682,2025-02-03,1418,Espanhol,100
25683,2025-02-03,1392,Inglês,100
25684,2025-02-03,844,Inglês,100
25685,2025-02-03,314,Espanhol,100
25686,2025-02-03,2097,Inglês,100
25687,2025-02-03,1671,Inglês,87
25688,2025-02-03,565,Mandarim,100
25689,2025-02-03,381,Espanhol,100
25690,2025-02-03,354,Inglês,100
25691,2025-02-03,1439,Inglês,100
25692,2025-02-03,1126,Espanhol,92
25693,2025-02-03,2103,Inglês,100
25694,2025-02-03,686,Mandarim,100
25695,2025-02-03,1161,Inglês,87
25696,2025-02-03,758,Espanhol,95
25697,2025-02-03,1481,Inglês,100
25698,2025-02-03,384,Espanhol,100
25699,2025-02-03,1193,Inglês,100
25700,2025-02-03,951,Inglês,100
25701,2025-02-03,1148,Mandarim,100
25702,2025-02-03,1777,Inglês,100
25703,2025-02-03,1577,Inglês,88
25704,2025-02-03,871,Inglês,100
25705,2025-02-03,761,Espanhol,78
25706,2025-02-03,2001,Inglês,100
25707,2025-02-03,1405,Inglês,100
25708,2025-02-03,668,Inglês,100
25709,2025-02-03,175,Inglês,100
25710,2025-02-03,2191,Inglês,100
25711,2025-02-03,29,Mandarim,100
25712,2025-02-03,199,Inglês,100
25713,2025-02-03,657,Inglês,100
25714,2025-02-03,1779,Inglês,100
25715,2025-02-03,59,Inglês,100
25716,2025-02-03,739,Inglês,100
25717,2025-02-03,2114,Mandarim,100
25718,2025-02-03,1080,Inglês,100
25719,2025-02-03,2164,Inglês,100
25720,2025-02-03,1206,Inglês,100
25721,2025-02-03,1332,Inglês,100
25722,2025-02-03,284,Inglês,100
25723,2025-02-03,2092,Inglês,100
25724,2025-02-03,2132,Inglês,100
25725,2025-02-03,1324,Espanhol,100
25726,2025-02-03,1447,Inglês,97
25727,2025-02-03,1657,Mandarim,100
25728,2025-02-03,1855,Inglês,100
25729,2025-02-03,669,Inglês,100
25730,2025-02-03,1630,Mandarim,100
25731,2025-02-03,962,Espanhol,100
25732,2025-02-03,1093,Espanhol,100
25733,2025-02-03,1834,Inglês,100
25734,2025-02-03,1416,Espanhol,100
25735,2025-02-03,641,Inglês,97
25736,2025-02-03,957,Inglês,96
25737,2025-02-03,1365,Mandarim,100
25738,2025-02-03,1796,Espanhol,100
25739,2025-02-03,2236,Mandarim,86
25740,2025-02-03,1485,Inglês,100
25741,2025-02-03,1647,Inglês,100
25742,2025-02-03,1162,Inglês,100
25743,2025-02-03,1410,Inglês,100
25744,2025-02-03,726,Espanhol,100
25745,2025-02-03,1879,Inglês,100
25746,2025-02-03,1839,Mandarim,98
25747,2025-02-03,473,Espanhol,100
25748,2025-02-03,518,Inglês,75
25749,2025-02-03,622,Inglês,87
25750,2025-02-03,2195,Inglês,100
25751,2025-02-03,1887,Mandarim,100
25752,2025-02-03,954,Inglês,97
25753,2025-02-03,1333,Inglês,100
25754,2025-02-03,2142,Inglês,75
25755,2025-02-03,1960,Inglês,100
25756,2025-02-03,372,Espanhol,100
25757,2025-02-03,1292,Espanhol,100
25758,2025-02-03,204,Inglês,100
25759,2025-02-03,2152,Espanhol,75
25760,2025-02-03,489,Inglês,100
25761,2025-02-03,2147,Inglês,100
25762,2025-02-03,753,Inglês,100
25763,2025-02-03,977,Inglês,100
25764,2025-02-03,777,Mandarim,89
25765,2025-02-03,897,Inglês,100
25766,2025-02-03,1371,Inglês,100
25767,2025-02-03,2098,Inglês,100
25768,2025-02-03,2080,Inglês,100
25769,2025-02-03,1198,Inglês,100
25770,2025-02-03,2181,Inglês,100
25771,2025-02-03,672,Inglês,99
25772,2025-02-03,2143,Inglês,87
25773,2025-02-03,1726,Inglês,88
25774,2025-02-03,1720,Inglês,100
25775,2025-02-03,1795,Espanhol,80
25776,2025-02-03,2007,Espanhol,78
25777,2025-02-03,812,Inglês,100
25778,2025-02-03,312,Inglês,100
25779,2025-02-03,708,Mandarim,100
25780,2025-02-03,1174,Espanhol,100
25781,2025-02-03,2110,Inglês,100
25782,2025-02-03,2168,Inglês,100
25783,2025-02-03,876,Espanhol,100
25784,2025-02-03,1348,Inglês,100
25785,2025-02-03,1605,Inglês,84
25786,2025-02-03,223,Inglês,100
25787,2025-02-03,943,Inglês,100
25788,2025-02-03,1178,Inglês,100
25789,2025-02-03,1479,Inglês,100
25790,2025-02-03,1386,Inglês,100
25791,2025-02-03,1550,Espanhol,100
25792,2025-02-03,60,Espanhol,100
25793,2025-02-03,1914,Inglês,100
25794,2025-02-03,1242,Inglês,100
25795,2025-02-03,877,Espanhol,100
25796,2025-02-03,1062,Inglês,100
25797,2025-02-03,1414,Inglês,100
25798,2025-02-03,1626,Inglês,100
25799,2025-02-03,910,Inglês,100
25800,2025-02-03,733,Inglês,89
25801,2025-02-03,7,Inglês,100
25802,2025-02-03,23,Mandarim,78
25803,2025-02-03,787,Espanhol,100
25804,2025-02-03,1055,Inglês,100
25805,2025-02-03,1159,Inglês,100
25806,2025-02-03,1072,Inglês,83
25807,2025-02-03,1902,Espanhol,100
25808,2025-02-03,232,Espanhol,100
25809,2025-02-03,529,Inglês,100
25810,2025-02-03,1602,Inglês,100
25811,2025-02-03,1411,Inglês,96
25812,2025-02-03,350,Inglês,100
25813,2025-02-03,2213,Espanhol,100
25814,2025-02-03,913,Espanhol,100
25815,2025-02-03,1873,Inglês,100
25816,2025-02-03,1421,Inglês,77
25817,2025-02-03,1283,Mandarim,100
25818,2025-02-03,509,Espanhol,100
25819,2025-02-03,624,Inglês,84
25820,2025-02-03,1355,Inglês,100
25821,2025-02-03,150,Inglês,100
25822,2025-02-03,2158,Mandarim,100
25823,2025-02-03,1475,Inglês,100
25824,2025-02-03,797,Inglês,100
25825,2025-02-03,505,Inglês,100
25826,2025-02-03,611,Mandarim,96
25827,2025-02-03,1001,Inglês,100
25828,2025-02-03,154,Inglês,100
25829,2025-02-03,1142,Espanhol,80
25830,2025-02-03,1915,Inglês,100
25831,2025-02-03,1175,Inglês,100
25832,2025-02-03,1477,Inglês,100
25833,2025-02-03,1237,Espanhol,89
25834,2025-02-03,103,Mandarim,100
25835,2025-02-03,1670,Inglês,79
25836,2025-02-03,1164,Inglês,100
25837,2025-02-03,1958,Espanhol,100
25838,2025-02-03,20,Espanhol,88
25839,2025-02-03,1262,Inglês,100
25840,2025-02-03,449,Mandarim,99
25841,2025-02-03,1236,Mandarim,93
25842,2025-02-03,792,Espanhol,83
25843,2025-02-03,693,Espanhol,100
25844,2025-02-03,1176,Mandarim,100
25845,2025-02-03,1858,Inglês,84
25846,2025-02-03,1400,Inglês,100
25847,2025-02-03,1202,Mandarim,84
25848,2025-02-03,2089,Espanhol,94
25849,2025-02-03,43,Inglês,100
25850,2025-02-03,1124,Inglês,80
25851,2025-02-03,31,Inglês,95
25852,2025-02-03,1382,Inglês,100
25853,2025-02-03,1754,Inglês,100
25854,2025-02-03,2043,Espanhol,75
25855,2025-02-03,1869,Inglês,87
25856,2025-02-03,1117,Inglês,100
25857,2025-02-03,2177,Inglês,87
25858,2025-02-03,597,Espanhol,100
25859,2025-02-03,1881,Inglês,100
25860,2025-02-03,2025,Espanhol,87
25861,2025-02-03,228,Inglês,97
25862,2025-02-03,1543,Mandarim,84
25863,2025-02-03,961,Inglês,100
25864,2025-02-03,1695,Inglês,100
25865,2025-02-03,216,Inglês,100
25866,2025-02-03,1599,Inglês,100
25867,2025-02-03,1089,Inglês,100
25868,2025-02-03,0,Inglês,99
25869,2025-02-03,1938,Espanhol,100
25870,2025-02-03,1603,Espanhol,100
25871,2025-02-03,759,Inglês,100
25872,2025-02-03,2232,Espanhol,100
25873,2025-02-03,1551,Inglês,75
25874,2025-02-03,1923,Inglês,100
25875,2025-02-03,2239,Inglês,100
25876,2025-02-03,950,Inglês,100
25877,2025-02-03,628,Inglês,100
25878,2025-02-03,2203,Inglês,100
25879,2025-02-03,1901,Espanhol,78
25880,2025-02-03,567,Inglês,100
25881,2025-02-03,1091,Inglês,100
25882,2025-02-03,367,Inglês,100
25883,2025-02-03,2226,Inglês,100
25884,2025-02-03,494,Mandarim,87
25885,2025-02-03,378,Inglês,96
25886,2025-02-03,1991,Espanhol,100
25887,2025-02-03,1187,Inglês,100
25888,2025-02-03,475,Inglês,95
25889,2025-02-03,1878,Inglês,86
25890,2025-02-03,1369,Inglês,100
25891,2025-02-03,36,Inglês,100
25892,2025-02-03,630,Inglês,100
25893,2025-02-03,809,Inglês,100
25894,2025-02-03,1968,Inglês,100
25895,2025-02-03,747,Inglês,81
25896,2025-02-03,333,Inglês,100
25897,2025-02-03,1512,Inglês,100
25898,2025-02-03,62,Inglês,100
25899,2025-02-03,1320,Inglês,100
25900,2025-02-03,973,Inglês,78
25901,2025-02-03,953,Inglês,100
25902,2025-02-03,2146,Inglês,100
25903,2025-02-03,2140,Espanhol,100
25904,2025-02-03,1568,Mandarim,100
25905,2025-02-03,2162,Inglês,85
25906,2025-02-03,203,Inglês,77
25907,2025-02-03,1911,Espanhol,100
25908,2025-02-03,757,Inglês,100
25909,2025-02-03,1882,Inglês,100
25910,2025-02-03,1316,Inglês,96
25911,2025-02-03,1940,Inglês,100
25912,2025-02-03,2160,Inglês,100
25913,2025-02-03,513,Mandarim,100
25914,2025-02-03,2118,Espanhol,100
25915,2025-02-03,1843,Inglês,100
25916,2025-02-03,1959,Inglês,100
25917,2025-02-03,578,Inglês,100
25918,2025-02-03,775,Inglês,100
25919,2025-02-03,1087,Mandarim,100
25920,2025-02-03,1111,Inglês,100
25921,2025-02-03,1832,Inglês,100
25922,2025-02-03,1075,Inglês,100
25923,2025-02-03,338,Inglês,100
25924,2025-02-03,164,Mandarim,100
25925,2025-02-03,2219,Espanhol,100
25926,2025-02-03,1426,Inglês,100
25927,2025-02-03,885,Inglês,100
25928,2025-02-03,660,Inglês,100
25929,2025-02-03,1339,Inglês,100
25930,2025-02-03,1036,Mandarim,100
25931,2025-02-03,874,Inglês,100
25932,2025-02-03,2151,Inglês,100
25933,2025-02-03,1659,Inglês,100
25934,2025-02-03,1490,Inglês,100
25935,2025-02-03,217,Inglês,100
25936,2025-02-03,289,Espanhol,75
25937,2025-02-03,1171,Inglês,86
25938,2025-02-03,934,Espanhol,88
25939,2025-02-03,1809,Inglês,100
25940,2025-02-03,909,Inglês,79
25941,2025-02-03,227,Inglês,97
25942,2025-02-03,968,Inglês,100
25943,2025-02-03,1179,Inglês,100
25944,2025-02-03,113,Inglês,100
25945,2025-02-03,1245,Inglês,77
25946,2025-02-03,796,Mandarim,79
25947,2025-02-03,1806,Inglês,100
25948,2025-02-03,1917,Inglês,100
25949,2025-02-03,2233,Espanhol,100
25950,2025-02-03,2156,Inglês,100
25951,2025-02-03,1011,Inglês,100
25952,2025-02-03,1625,Inglês,100
25953,2025-02-03,2159,Inglês,100
25954,2025-02-03,2104,Inglês,77
25955,2025-02-03,18,Inglês,89
25956,2025-02-03,2126,Inglês,100
25957,2025-02-03,109,Mandarim,100
25958,2025-02-03,1390,Inglês,100
25959,2025-02-03,1874,Espanhol,93
25960,2025-02-03,1143,Inglês,100
25961,2025-02-03,1393,Espanhol,100
25962,2025-02-03,1432,Inglês,100
25963,2025-02-03,536,Espanhol,100
25964,2025-02-03,2215,Inglês,81
25965,2025-02-03,498,Inglês,100
25966,2025-02-03,2023,Inglês,100
25967,2025-02-03,1649,Mandarim,96
25968,2025-02-03,1531,Inglês,100
25969,2025-02-03,1058,Inglês,84
25970,2025-02-03,1362,Inglês,100
25971,2025-02-03,946,Inglês,100
25972,2025-02-03,613,Espanhol,100
25973,2025-02-03,760,Espanhol,100
25974,2025-02-03,359,Inglês,100
25975,2025-02-03,2145,Inglês,78
25976,2025-02-03,1736,Inglês,100
25977,2025-02-03,1753,Mandarim,100
25978,2025-02-03,1486,Inglês,79
25979,2025-02-03,652,Espanhol,92
25980,2025-02-03,690,Inglês,100
25981,2025-02-03,221,Inglês,100
25982,2025-02-03,554,Mandarim,81
25983,2025-02-03,941,Inglês,80
25984,2025-02-03,1787,Espanhol,100
25985,2025-02-03,2128,Inglês,100
25986,2025-02-03,511,Inglês,100
25987,2025-02-03,659,Inglês,100
25988,2025-02-03,804,Inglês,100
25989,2025-02-03,1497,Inglês,100
25990,2025-02-03,1394,Espanhol,78
25991,2025-02-03,1637,Inglês,89
25992,2025-02-03,1598,Inglês,100
25993,2025-02-03,1468,Mandarim,100
25994,2025-02-03,1293,Inglês,100
25995,2025-02-03,945,Inglês,100
25996,2025-02-03,1992,Inglês,100
25997,2025-02-03,1575,Inglês,100
25998,2025-02-03,2133,Espanhol,79
25999,2025-02-03,2225,Inglês,100
26000,2025-02-03,671,Inglês,100
26001,2025-02-03,1406,Mandarim,100
26002,2025-02-03,1687,Inglês,100
26003,2025-02-03,1051,Inglês,100
26004,2025-02-03,1387,Espanhol,100
26005,2025-02-03,66,Inglês,100
26006,2025-02-03,770,Inglês,100
26007,2025-02-03,1251,Inglês,100
26008,2025-02-03,827,Espanhol,100
26009,2025-02-03,654,Espanhol,100
26010,2025-02-03,730,Mandarim,98
26011,2025-02-03,249,Inglês,100
26012,2025-02-03,614,Inglês,100
26013,2025-02-03,61,Espanhol,100
26014,2025-02-03,292,Inglês,100
26015,2025-02-03,268,Inglês,76
26016,2025-02-03,1276,Espanhol,100
26017,2025-02-03,1290,Espanhol,100
26018,2025-02-03,1130,Inglês,78
26019,2025-02-03,1250,Inglês,100
26020,2025-02-03,999,Inglês,89
26021,2025-02-03,1778,Espanhol,100
26022,2025-02-03,1651,Inglês,82
26023,2025-02-03,927,Espanhol,100
26024,2025-02-03,1644,Inglês,100
26025,2025-02-03,363,Inglês,100
26026,2025-02-03,267,Espanhol,87
26027,2025-02-03,467,Inglês,100
26028,2025-02-03,492,Inglês,100
26029,2025-02-03,1852,Inglês,87
26030,2025-02-03,591,Mandarim,100
26031,2025-02-03,1515,Inglês,100
26032,2025-02-03,1685,Inglês,83
26033,2025-02-03,2008,Mandarim,100
26034,2025-02-03,2037,Inglês,94
26035,2025-02-03,1152,Inglês,100
26036,2025-02-03,1828,Espanhol,100
26037,2025-02-03,1775,Inglês,100
26038,2025-02-03,930,Inglês,100
26039,2025-02-03,1815,Inglês,75
26040,2025-02-03,736,Inglês,100
26041,2025-02-03,456,Inglês,88
26042,2025-02-03,1086,Inglês,100
26043,2025-02-03,1043,Inglês,100
26044,2025-02-03,919,Mandarim,100
26045,2025-02-03,932,Inglês,100
26046,2025-02-03,1288,Inglês,100
26047,2025-02-03,859,Inglês,100
26048,2025-02-03,1307,Inglês,87
26049,2025-02-03,1758,Mandarim,75
26050,2025-02-03,212,Inglês,100
26051,2025-02-03,430,Mandarim,80
26052,2025-02-03,619,Inglês,100
26053,2025-02-03,780,Inglês,100
26054,2025-02-03,2188,Mandarim,100
26055,2025-02-03,2194,Inglês,100
26056,2025-02-03,2045,Inglês,100
26057,2025-02-03,469,Inglês,93
26058,2025-02-03,650,Mandarim,100
26059,2025-02-03,1620,Inglês,100
26060,2025-02-03,1786,Espanhol,100
26061,2025-02-03,662,Inglês,93
26062,2025-02-03,531,Inglês,77
26063,2025-02-03,942,Inglês,100
26064,2025-02-03,1031,Espanhol,100
26065,2025-02-03,1118,Espanhol,100
26066,2025-02-03,2064,Inglês,100
26067,2025-02-03,452,Espanhol,100
26068,2025-02-03,719,Inglês,100
26069,2025-02-03,608,Inglês,100
26070,2025-02-03,1541,Inglês,100
26071,2025-02-03,1635,Mandarim,100
26072,2025-02-03,1740,Inglês,93
26073,2025-02-03,512,Espanhol,75
26074,2025-02-03,111,Inglês,100
26075,2025-02-03,1995,Espanhol,100
26076,2025-02-03,248,Inglês,100
26077,2025-02-03,210,Inglês,100
26078,2025-02-03,296,Inglês,100
26079,2025-02-03,1912,Inglês,77
26080,2025-02-03,993,Inglês,100
26081,2025-02-03,602,Inglês,100
26082,2025-02-03,1583,Inglês,97
26083,2025-02-03,1636,Inglês,92
26084,2025-02-03,884,Inglês,100
26085,2025-02-03,241,Inglês,100
26086,2025-02-03,1297,Espanhol,100
26087,2025-02-03,552,Inglês,100
26088,2025-02-03,1683,Inglês,100
26089,2025-02-03,1321,Mandarim,100
26090,2025-02-03,1521,Inglês,100
26091,2025-02-03,1950,Mandarim,95
26092,2025-02-03,468,Inglês,98
26093,2025-02-03,715,Inglês,100
26094,2025-02-03,1367,Inglês,100
26095,2025-02-03,1122,Inglês,100
26096,2025-02-03,2115,Inglês,100
26097,2025-02-03,95,Espanhol,100
26098,2025-02-03,1268,Mandarim,100
26099,2025-02-03,230,Espanhol,100
26100,2025-02-03,1022,Mandarim,100
26101,2025-02-03,453,Inglês,100
26102,2025-02-03,1990,Inglês,100
26103,2025-02-03,1929,Inglês,94
26104,2025-02-03,1976,Espanhol,100
26105,2025-02-03,1662,Inglês,100
26106,2025-02-03,1141,Inglês,91
26107,2025-02-03,644,Inglês,100
26108,2025-02-03,1865,Inglês,93
26109,2025-02-03,1061,Inglês,100
26110,2025-02-03,1989,Inglês,100
26111,2025-02-03,2084,Mandarim,87
26112,2025-02-03,1628,Espanhol,100
26113,2025-02-03,2054,Espanhol,100
26114,2025-02-03,1384,Espanhol,100
26115,2025-02-03,1686,Inglês,86
26116,2025-02-03,1877,Inglês,100
26117,2025-02-03,1993,Inglês,100
26118,2025-02-03,427,Espanhol,100
26119,2025-02-03,138,Inglês,100
26120,2025-02-03,618,Inglês,100
26121,2025-02-03,784,Inglês,100
26122,2025-02-03,638,Mandarim,100
26123,2025-02-03,145,Inglês,100
26124,2025-02-03,1997,Inglês,100
26125,2025-02-03,1771,Mandarim,100
26126,2025-02-03,1860,Inglês,100
26127,2025-02-03,2067,Inglês,100
26128,2025-02-03,472,Inglês,92
26129,2025-02-03,1863,Inglês,100
26130,2025-02-03,679,Inglês,100
26131,2025-02-03,1114,Inglês,83
26132,2025-02-03,487,Espanhol,100
26133,2025-02-03,894,Inglês,100
26134,2025-02-03,642,Mandarim,100
26135,2025-02-03,857,Espanhol,100
26136,2025-02-03,1511,Espanhol,100
26137,2025-02-03,1385,Inglês,100
26138,2025-02-03,391,Inglês,96
26139,2025-02-03,616,Espanhol,81
26140,2025-02-03,1280,Inglês,100
26141,2025-02-03,740,Mandarim,96
26142,2025-02-03,276,Inglês,100
26143,2025-02-03,176,Inglês,100
26144,2025-02-03,64,Inglês,100
26145,2025-02-03,1724,Inglês,94
26146,2025-02-03,1876,Espanhol,100
26147,2025-02-03,1699,Mandarim,100
26148,2025-02-03,1467,Espanhol,100
26149,2025-02-03,1113,Mandarim,100
26150,2025-02-03,914,Inglês,78
26151,2025-02-03,1140,Inglês,85
26152,2025-02-03,1966,Inglês,77
26153,2025-02-03,2134,Mandarim,100
26154,2025-02-03,1277,Espanhol,100
26155,2025-02-03,2099,Inglês,94
26156,2025-02-03,1751,Inglês,100
26157,2025-02-03,435,Mandarim,79
26158,2025-02-03,681,Espanhol,93
26159,2025-02-03,1735,Inglês,100
26160,2025-02-03,408,Inglês,100
26161,2025-02-03,629,Espanhol,100
26162,2025-02-03,1668,Inglês,100
26163,2025-02-03,1295,Mandarim,88
26164,2025-02-03,868,Inglês,100
26165,2025-02-03,257,Espanhol,100
26166,2025-02-03,1792,Espanhol,100
26167,2025-02-03,865,Inglês,100
26168,2025-02-03,277,Inglês,84
26169,2025-02-03,725,Espanhol,100
26170,2025-02-03,1357,Mandarim,100
26171,2025-02-03,1076,Mandarim,100
26172,2025-02-03,324,Inglês,79
26173,2025-02-03,1906,Inglês,100
26174,2025-02-03,959,Inglês,99
26175,2025-02-03,1943,Inglês,80
26176,2025-02-03,1975,Espanhol,100
26177,2025-02-03,482,Espanhol,100
26178,2025-02-03,200,Inglês,100
26179,2025-02-03,1462,Inglês,100
26180,2025-02-03,701,Inglês,100
26181,2025-02-03,1936,Inglês,81
26182,2025-02-03,1760,Inglês,100
26183,2025-02-03,1438,Espanhol,99
26184,2025-02-03,939,Inglês,100
26185,2025-02-03,1441,Inglês,98
26186,2025-02-03,1379,Inglês,100
26187,2025-02-03,1083,Espanhol,100
26188,2025-02-03,1286,Inglês,84
26189,2025-02-03,1034,Inglês,82
26190,2025-02-03,815,Inglês,100
26191,2025-02-03,1566,Espanhol,94
26192,2025-02-03,1723,Espanhol,100
26193,2025-02-03,1374,Inglês,100
26194,2025-02-03,1756,Espanhol,100
26195,2025-02-03,1847,Espanhol,100
26196,2025-02-03,583,Mandarim,100
26197,2025-02-03,328,Inglês,86
26198,2025-02-03,139,Inglês,100
26199,2025-02-03,1153,Inglês,100
26200,2025-02-03,1271,Inglês,95
26201,2025-02-03,173,Inglês,75
26202,2025-02-03,1733,Inglês,100
26203,2025-02-03,1247,Espanhol,98
26204,2025-02-03,522,Espanhol,100
26205,2025-02-03,1927,Inglês,99
26206,2025-02-03,225,Inglês,100
26207,2025-02-03,1491,Mandarim,100
26208,2025-02-03,887,Inglês,100
26209,2025-02-03,129,Mandarim,100
26210,2025-02-03,849,Espanhol,100
26211,2025-02-03,984,Inglês,89
26212,2025-02-03,1498,Inglês,100
26213,2025-02-03,1248,Inglês,100
26214,2025-02-03,155,Inglês,100
26215,2025-02-03,580,Inglês,88
26216,2025-02-03,1044,Espanhol,100
26217,2025-02-03,940,Inglês,100
26218,2025-02-03,749,Inglês,100
26219,2025-02-03,1494,Espanhol,100
26220,2025-02-03,1886,Mandarim,100
26221,2025-02-03,127,Inglês,94
26222,2025-02-03,270,Espanhol,100
26223,2025-02-03,1137,Inglês,100
26224,2025-02-03,1811,Inglês,87
26225,2025-02-03,2046,Inglês,78
26226,2025-02-03,1836,Inglês,80
26227,2025-02-03,2059,Inglês,98
26228,2025-02-03,1395,Mandarim,100
26229,2025-02-03,824,Inglês,100
26230,2025-02-03,2047,Inglês,100
26231,2025-02-03,2061,Inglês,100
26232,2025-02-03,460,Inglês,100
26233,2025-02-03,2065,Inglês,100
26234,2025-02-03,406,Espanhol,88
26235,2025-02-03,1702,Inglês,100
26236,2025-02-03,1129,Inglês,89
26237,2025-02-03,1180,Espanhol,100
26238,2025-02-03,845,Inglês,100
26239,2025-02-03,135,Inglês,90
26240,2025-02-03,1105,Inglês,75
26241,2025-02-03,1948,Espanhol,100
26242,2025-02-03,1334,Mandarim,100
26243,2025-02-03,2117,Espanhol,100
26244,2025-02-03,752,Inglês,100
26245,2025-02-03,1217,Espanhol,100
26246,2025-02-03,920,Mandarim,91
26247,2025-02-03,670,Inglês,100
26248,2025-02-03,1399,Inglês,100
26249,2025-02-03,256,Inglês,100
26250,2025-02-03,514,Mandarim,100
26251,2025-02-03,1188,Inglês,100
26252,2025-02-03,592,Inglês,82
26253,2025-02-03,1144,Inglês,93
26254,2025-02-03,25,Espanhol,95
26255,2025-02-03,1601,Mandarim,100
26256,2025-02-03,579,Mandarim,100
26257,2025-02-03,1656,Mandarim,100
26258,2025-02-03,437,Inglês,100
26259,2025-02-03,808,Inglês,100
26260,2025-02-03,1004,Inglês,100
26261,2025-02-03,1844,Inglês,84
26262,2025-02-03,462,Mandarim,75
26263,2025-02-03,157,Inglês,100
26264,2025-02-03,407,Inglês,82
26265,2025-02-03,1513,Inglês,85
26266,2025-02-03,697,Inglês,100
26267,2025-02-03,56,Inglês,92
26268,2025-02-03,2180,Inglês,75
26269,2025-02-03,802,Inglês,100
26270,2025-02-03,2048,Inglês,99
26271,2025-02-03,1965,Inglês,88
26272,2025-02-03,1065,Inglês,100
26273,2025-02-03,720,Inglês,100
26274,2025-02-03,1229,Espanhol,100
26275,2025-02-03,2066,Inglês,100
26276,2025-02-03,2135,Inglês,81
26277,2025-02-03,441,Inglês,100
26278,2025-02-03,114,Inglês,100
26279,2025-02-03,163,Inglês,91
26280,2025-02-03,295,Mandarim,100
26281,2025-02-03,1493,Inglês,100
26282,2025-02-03,1785,Espanhol,97
26283,2025-02-03,1310,Inglês,100
26284,2025-02-03,72,Inglês,100
26285,2025-02-03,2006,Inglês,100
26286,2025-02-03,1961,Inglês,98
26287,2025-02-03,182,Mandarim,100
26288,2025-02-03,137,Mandarim,89
26289,2025-02-03,735,Inglês,100
26290,2025-02-03,1423,Inglês,100
26291,2025-02-03,1353,Inglês,100
26292,2025-02-03,179,Inglês,100
26293,2025-02-03,1010,Inglês,100
26294,2025-02-03,1458,Inglês,100
26295,2025-02-03,1553,Inglês,100
26296,2025-02-03,779,Inglês,100
26297,2025-02-03,252,Espanhol,100
26298,2025-02-03,459,Espanhol,100
26299,2025-02-03,803,Mandarim,100
26300,2025-02-03,1340,Espanhol,100
26301,2025-02-03,180,Inglês,95
26302,2025-02-03,1638,Espanhol,100
26303,2025-02-03,1192,Inglês,89
26304,2025-02-03,1582,Inglês,100
26305,2025-02-03,1136,Inglês,100
26306,2025-02-03,1721,Inglês,100
26307,2025-02-03,763,Inglês,87
26308,2025-02-03,2028,Inglês,95
26309,2025-02-03,1260,Inglês,83
26310,2025-02-03,316,Inglês,77
26311,2025-02-03,2198,Inglês,84
26312,2025-02-03,125,Inglês,100
26313,2025-02-03,2187,Inglês,100
26314,2025-02-03,2079,Inglês,100
26315,2025-02-03,1166,Espanhol,100
26316,2025-02-03,1396,Inglês,99
26317,2025-02-03,1050,Inglês,98
26318,2025-02-03,1473,Inglês,100
26319,2025-02-03,1680,Inglês,100
26320,2025-02-03,1634,Inglês,89
26321,2025-02-03,1347,Inglês,81
26322,2025-02-03,1100,Inglês,100
26323,2025-02-03,1199,Inglês,100
26324,2025-02-03,1344,Espanhol,100
26325,2025-02-03,126,Inglês,100
26326,2025-02-03,2050,Inglês,100
26327,2025-02-03,1823,Espanhol,100
26328,2025-02-03,1640,Inglês,100
26329,2025-02-03,1631,Inglês,100
26330,2025-02-03,499,Inglês,83
26331,2025-02-03,416,Inglês,88
26332,2025-02-03,1378,Inglês,100
26333,2025-02-03,1401,Inglês,81
26334,2025-02-03,1618,Inglês,100
26335,2025-02-03,124,Inglês,100
26336,2025-02-03,1691,Inglês,100
26337,2025-02-03,1773,Inglês,100
26338,2025-02-03,1094,Inglês,100
26339,2025-02-03,1983,Espanhol,100
26340,2025-02-03,351,Inglês,100
26341,2025-02-03,731,Inglês,91
26342,2025-02-03,1197,Inglês,100
26343,2025-02-03,1627,Inglês,100
26344,2025-02-03,2095,Inglês,100
26345,2025-02-03,794,Espanhol,100
26346,2025-02-03,1897,Inglês,100
26347,2025-02-03,1169,Inglês,100
26348,2025-02-03,415,Inglês,88
26349,2025-02-03,2163,Inglês,100
26350,2025-02-03,1678,Inglês,95
26351,2025-02-03,2030,Inglês,80
26352,2025-02-03,1916,Espanhol,95
26353,2025-02-03,1484,Inglês,100
26354,2025-02-03,1600,Inglês,100
26355,2025-02-03,146,Espanhol,100
26356,2025-02-03,1845,Mandarim,100
26357,2025-02-03,1552,Inglês,100
26358,2025-02-03,1642,Espanhol,94
26359,2025-02-03,677,Inglês,100
